        18      4014         0   2000000
       84.000       69.000       59.000       45.000       48.000       57.000       56.000     4085.000       50.000       38.000
       60.000       34.000       52.000       72.000       75.000      210.000      620.000      662.000      697.000      595.000
      244.000       72.000       81.000       40.000       51.000       55.000       44.000       42.000     3794.000       43.000
       43.000       52.000       61.000       39.000       56.000       72.000      269.000      608.000      589.000      602.000
      620.000      259.000       61.000       60.000       48.000       52.000       60.000       36.000       45.000     3675.000
     3472.000     3658.000     3978.000     4344.000     4716.000     5329.000     6062.000     8463.000    21411.000    56789.000
    57346.000    21310.000     8567.000     6006.000     5413.000     4796.000     4319.000     4017.000     3676.000     3507.000
   237179.000    53404.000    53846.000     4863.000     4934.000   354226.000       40.000       45.000       47.000       49.000
       51.000       64.000       75.000      226.000      533.000      625.000      615.000      598.000      243.000       57.000
       56.000       60.000       39.000       47.000       39.000       59.000     3568.000       59.000       47.000       47.000
       60.000       64.000       55.000       69.000      216.000      587.000      678.000      687.000      564.000      208.000
       67.000       84.000       65.000       66.000       56.000       48.000       52.000     3779.000       55.000       45.000
       59.000       69.000       60.000       64.000       68.000      177.000      654.000      787.000      814.000      581.000
      190.000       72.000       82.000       67.000       54.000       63.000       57.000       73.000     4091.000       52.000
       56.000       61.000       61.000       73.000       81.000       96.000      183.000      633.000      877.000      898.000
      623.000      177.000       91.000       79.000       67.000       62.000       53.000       61.000       49.000     4333.000
       52.000       62.000       77.000       97.000       81.000      106.000       90.000      151.000      671.000     1077.000
     1064.000      617.000      146.000      105.000       89.000       85.000       81.000       81.000       69.000       65.000
     4866.000       91.000       73.000       74.000       80.000       78.000       90.000      108.000      149.000      713.000
     1222.000     1278.000      692.000      148.000      116.000      106.000       99.000       83.000       66.000       82.000
       72.000     5420.000       80.000       91.000      102.000       83.000      113.000      132.000      134.000      159.000
      763.000     1457.000     1463.000      689.000      164.000      134.000      120.000      119.000       99.000      104.000
      101.000       81.000     6188.000       97.000       89.000       86.000      130.000      130.000      139.000      174.000
      186.000      710.000     1839.000     1741.000      769.000      198.000      160.000      154.000      144.000      124.000
      119.000      108.000      106.000     7203.000      107.000      132.000      151.000      132.000      187.000      182.000
      229.000      255.000      851.000     2336.000     2442.000      811.000      248.000      209.000      182.000      164.000
      161.000      135.000      139.000      103.000     9156.000     1117.000     1172.000     1260.000     1391.000     1480.000
     1687.000     1891.000     2393.000     4080.000    16467.000    16504.000     4172.000     2286.000     1859.000     1714.000
     1368.000     1366.000     1229.000     1165.000      996.000    65597.000     1023.000     1142.000     1229.000     1285.000
     1468.000     1660.000     1941.000     2350.000     4052.000    16386.000    16648.000     4125.000     2339.000     1948.000
     1721.000     1591.000     1374.000     1220.000     1166.000     1051.000    65719.000      115.000      123.000      145.000
      167.000      183.000      184.000      202.000      233.000      774.000     2325.000     2357.000      809.000      255.000
      216.000      159.000      167.000      145.000      131.000      147.000      110.000     8947.000       86.000       93.000
       81.000      111.000      127.000      140.000      153.000      202.000      720.000     1698.000     1758.000      786.000
      191.000      158.000      144.000      143.000      110.000       99.000       84.000       85.000     6969.000       82.000
       85.000       84.000       89.000       94.000      102.000      143.000      145.000      691.000     1486.000     1407.000
      716.000      160.000      119.000      123.000      116.000       99.000       85.000       78.000       74.000     5978.000
       78.000       73.000       79.000      101.000       97.000      102.000      107.000      155.000      716.000     1190.000
     1194.000      678.000      174.000      117.000       77.000       90.000       89.000       80.000       69.000       86.000
     5352.000       76.000       58.000       56.000       79.000       75.000       93.000      100.000      191.000      644.000
     1026.000     1064.000      666.000      175.000      106.000       95.000       93.000       60.000       81.000       53.000
       68.000     4859.000       54.000       59.000       73.000       64.000       90.000       70.000      108.000      174.000
      627.000      973.000      935.000      628.000      187.000       96.000       73.000       75.000       67.000       58.000
       42.000       49.000     4502.000       43.000       56.000       52.000       69.000       63.000       71.000       75.000
      180.000      637.000      818.000      818.000      595.000      172.000       92.000       66.000       66.000       51.000
       50.000       45.000       48.000     4067.000       37.000       58.000       41.000       50.000       55.000       62.000
       74.000      189.000      591.000      699.000      747.000      577.000      242.000       80.000       63.000       56.000
       46.000       44.000       44.000       57.000     3812.000       35.000       37.000       50.000       28.000       62.000
       65.000       60.000      236.000      575.000      594.000      638.000      559.000      225.000       61.000       77.000
       47.000       42.000       46.000       40.000       42.000     3519.000     3379.000     3596.000     3854.000     4195.000
     4631.000     5149.000     5897.000     8150.000    20222.000    54560.000    55072.000    20255.000     8128.000     5863.000
     5264.000     4682.000     4218.000     3847.000     3637.000     3326.000   227925.000    54978.000    55479.000     7905.000
     7939.000   354226.000       48.000       30.000       57.000       69.000       43.000       64.000       67.000      222.000
      524.000      640.000      619.000      545.000      212.000       65.000       60.000       59.000       53.000       53.000
       47.000       34.000     3511.000       49.000       42.000       53.000       52.000       52.000       60.000       71.000
      167.000      599.000      690.000      717.000      543.000      185.000       64.000       67.000       66.000       61.000
       61.000       56.000       48.000     3703.000       46.000       59.000       59.000       58.000       71.000       68.000
       91.000      170.000      607.000      789.000      837.000      554.000      180.000       80.000       74.000       70.000
       48.000       48.000       52.000       51.000     4012.000       47.000       60.000       60.000       71.000       71.000
       78.000       77.000      166.000      602.000      944.000      927.000      569.000      146.000       88.000       85.000
       68.000       68.000       72.000       49.000       61.000     4309.000       65.000       59.000       73.000       74.000
       79.000       96.000       99.000      150.000      668.000     1093.000     1115.000      625.000      142.000      101.000
       96.000       88.000       84.000       75.000       71.000       77.000     4930.000       79.000       72.000       83.000
       77.000       96.000      113.000       93.000      155.000      662.000     1228.000     1285.000      617.000      158.000
      124.000       98.000       89.000       85.000       61.000       82.000       68.000     5325.000       76.000       85.000
       94.000       95.000      111.000      126.000      137.000      152.000      708.000     1492.000     1419.000      687.000
      158.000      146.000      120.000      110.000      103.000      127.000       94.000       81.000     6121.000       89.000
       93.000      105.000      125.000      133.000      154.000      169.000      178.000      728.000     1838.000     1839.000
      707.000      208.000      159.000      157.000      139.000      129.000      105.000      102.000      115.000     7272.000
      112.000      155.000      149.000      158.000      182.000      181.000      234.000      295.000      832.000     2384.000
     2441.000      788.000      272.000      217.000      172.000      163.000      166.000      150.000      128.000      133.000
     9312.000     1030.000     1104.000     1184.000     1265.000     1429.000     1545.000     1830.000     2251.000     3834.000
    15167.000    15194.000     3906.000     2197.000     1786.000     1629.000     1356.000     1268.000     1174.000     1118.000
      953.000    61220.000      999.000     1055.000     1196.000     1247.000     1435.000     1596.000     1854.000     2223.000
     3903.000    15102.000    15314.000     3932.000     2204.000     1883.000     1613.000     1435.000     1295.000     1184.000
     1120.000      987.000    61577.000      111.000      145.000      157.000      153.000      178.000      210.000      228.000
      242.000      761.000     2379.000     2443.000      743.000      252.000      228.000      179.000      197.000      153.000
      148.000      149.000      103.000     9159.000       81.000      101.000      115.000      122.000      129.000      146.000
      167.000      192.000      682.000     1755.000     1824.000      796.000      201.000      155.000      130.000      148.000
      107.000      129.000      108.000       86.000     7174.000       71.000       79.000       67.000       94.000      100.000
      105.000      157.000      148.000      633.000     1431.000     1410.000      682.000      148.000      136.000      131.000
      120.000       93.000       82.000       71.000       74.000     5832.000       61.000       77.000       73.000       90.000
       88.000       89.000      101.000      125.000      655.000     1265.000     1217.000      679.000      174.000      108.000
       89.000       99.000       93.000       81.000       68.000       82.000     5314.000       63.000       58.000       69.000
       74.000       96.000       81.000      120.000      176.000      641.000     1019.000     1055.000      609.000      147.000
       99.000       80.000       74.000       75.000       66.000       66.000       60.000     4728.000       65.000       52.000
       68.000       66.000       77.000       91.000       94.000      177.000      613.000      911.000      935.000      620.000
      196.000       91.000       89.000       82.000       55.000       68.000       50.000       63.000     4463.000       56.000
       63.000       57.000       59.000       71.000       67.000       89.000      162.000      574.000      919.000      860.000
      572.000      173.000       92.000       71.000       83.000       60.000       47.000       45.000       47.000     4167.000
       46.000       44.000       43.000       59.000       61.000       63.000       65.000      185.000      602.000      708.000
      740.000      536.000      190.000       81.000       60.000       54.000       52.000       55.000       34.000       43.000
     3721.000       43.000       50.000       37.000       39.000       57.000       65.000       68.000      195.000      525.000
      638.000      660.000      550.000      233.000       78.000       54.000       46.000       43.000       38.000       44.000
       46.000     3509.000     3237.000     3483.000     3799.000     4047.000     4559.000     4998.000     5811.000     7731.000
    19353.000    52392.000    52851.000    19260.000     7776.000     5781.000     5054.000     4546.000     4091.000     3824.000
     3554.000     3212.000   219359.000    56548.000    56986.000    10670.000    10663.000   354226.000       43.000       46.000
       56.000       60.000       42.000       52.000       72.000      186.000      540.000      620.000      663.000      501.000
      201.000       67.000       51.000       62.000       68.000       49.000       48.000       46.000     3473.000       50.000
       46.000       50.000       42.000       65.000       66.000       68.000      172.000      556.000      740.000      742.000
      509.000      169.000       58.000       71.000       70.000       47.000       49.000       52.000       52.000     3674.000
       41.000       59.000       50.000       70.000       68.000       71.000       87.000      160.000      554.000      833.000
      810.000      537.000      141.000       91.000       79.000       48.000       71.000       50.000       45.000       54.000
     3919.000       52.000       62.000       80.000       69.000       78.000       85.000       82.000      161.000      602.000
      991.000      952.000      541.000      151.000       88.000       89.000       75.000       74.000       68.000       58.000
       67.000     4425.000       57.000       66.000       74.000       61.000       71.000       86.000       97.000      144.000
      605.000     1076.000     1133.000      597.000      154.000      100.000       94.000       94.000       81.000       66.000
       49.000       72.000     4777.000       79.000       80.000       72.000       88.000      106.000      108.000      121.000
      154.000      645.000     1274.000     1284.000      584.000      143.000      128.000       95.000      103.000       89.000
       83.000       89.000       81.000     5406.000       80.000       74.000       96.000       93.000      112.000      130.000
      135.000      142.000      632.000     1495.000     1474.000      673.000      186.000      134.000      129.000      120.000
      116.000      111.000       91.000       87.000     6110.000       96.000      110.000       99.000      128.000      139.000
      157.000      171.000      203.000      715.000     1819.000     1862.000      713.000      182.000      172.000      148.000
      122.000      121.000      107.000      102.000       99.000     7265.000      137.000      145.000      160.000      168.000
      175.000      208.000      240.000      300.000      805.000     2462.000     2444.000      732.000      288.000      221.000
      179.000      157.000      156.000      166.000      124.000      137.000     9404.000      961.000     1023.000     1147.000
     1209.000     1377.000     1474.000     1708.000     2161.000     3672.000    13964.000    13910.000     3750.000     2105.000
     1732.000     1503.000     1350.000     1212.000     1117.000     1023.000      967.000    57365.000      999.000      998.000
     1108.000     1198.000     1325.000     1535.000     1753.000     2131.000     3717.000    13818.000    14081.000     3721.000
     2052.000     1809.000     1492.000     1360.000     1236.000     1133.000     1029.000      962.000    57457.000      124.000
      144.000      132.000      153.000      169.000      223.000      239.000      293.000      758.000     2382.000     2517.000
      761.000      278.000      247.000      206.000      197.000      170.000      150.000      132.000      143.000     9418.000
       82.000       98.000      135.000      153.000      121.000      138.000      179.000      190.000      647.000     1849.000
     1811.000      730.000      208.000      170.000      134.000      133.000      104.000      105.000      114.000       90.000
     7191.000       77.000       67.000       80.000       94.000      113.000      119.000      131.000      166.000      617.000
     1401.000     1459.000      691.000      151.000      131.000      115.000      132.000      112.000       84.000       87.000
       63.000     5890.000       59.000       77.000       68.000       79.000       76.000      104.000      133.000      109.000
      619.000     1271.000     1235.000      629.000      145.000      120.000       93.000       84.000       99.000       69.000
       70.000       76.000     5215.000       67.000       63.000       83.000       81.000       85.000       75.000      103.000
      132.000      623.000     1040.000     1065.000      613.000      160.000      106.000       83.000       65.000       84.000
       85.000       63.000       59.000     4735.000       57.000       42.000       67.000       61.000       82.000       81.000
       99.000      194.000      574.000      911.000      936.000      553.000      180.000       76.000       93.000       80.000
       70.000       63.000       58.000       53.000     4330.000       50.000       60.000       56.000       62.000       66.000
       77.000       99.000      157.000      552.000      869.000      863.000      580.000      176.000       90.000       66.000
       59.000       64.000       50.000       41.000       32.000     4069.000       51.000       59.000       49.000       55.000
       61.000       66.000       74.000      163.000      556.000      824.000      774.000      532.000      177.000       76.000
       67.000       66.000       62.000       40.000       52.000       44.000     3848.000       40.000       39.000       45.000
       54.000       58.000       61.000       65.000      194.000      530.000      664.000      668.000      479.000      207.000
       80.000       56.000       47.000       45.000       43.000       40.000       39.000     3454.000     3202.000     3358.000
     3707.000     3978.000     4389.000     4916.000     5656.000     7512.000    18519.000    50303.000    50683.000    18426.000
     7454.000     5696.000     4843.000     4424.000     4081.000     3688.000     3367.000     3223.000   211425.000    57961.000
    58447.000    13204.000    13189.000   354226.000       38.000       41.000       55.000       48.000       58.000       49.000
       72.000      165.000      530.000      695.000      693.000      470.000      167.000       58.000       55.000       59.000
       56.000       45.000       44.000       52.000     3450.000       50.000       48.000       46.000       50.000       70.000
       78.000       72.000      160.000      504.000      721.000      737.000      524.000      155.000       88.000       66.000
       52.000       53.000       51.000       40.000       39.000     3604.000       46.000       57.000       71.000       65.000
       71.000       67.000       76.000      143.000      566.000      891.000      859.000      498.000      146.000       70.000
       95.000       68.000       65.000       50.000       66.000       62.000     4032.000       43.000       53.000       63.000
       66.000       61.000       88.000       97.000      152.000      562.000      969.000      992.000      546.000      140.000
       79.000       78.000       80.000       75.000       65.000       63.000       58.000     4330.000       61.000       76.000
       63.000       78.000       91.000       82.000       95.000      144.000      579.000     1094.000     1123.000      550.000
      139.000      118.000       85.000       87.000       71.000       67.000       55.000       69.000     4727.000       74.000
       76.000       86.000       84.000       89.000      118.000      119.000      147.000      605.000     1260.000     1235.000
      605.000      147.000      129.000      103.000      102.000       98.000       90.000       96.000       74.000     5337.000
       74.000       81.000       90.000      106.000      124.000      117.000      133.000      152.000      638.000     1533.000
     1480.000      605.000      199.000      121.000      114.000      141.000      109.000       97.000       86.000       93.000
     6093.000      101.000      116.000       97.000      151.000      118.000      180.000      177.000      219.000      712.000
     1853.000     1907.000      687.000      192.000      186.000      151.000      123.000      127.000      129.000      108.000
       95.000     7429.000      135.000      160.000      148.000      158.000      166.000      231.000      225.000      327.000
      776.000     2452.000     2490.000      752.000      298.000      222.000      192.000      183.000      153.000      153.000
      123.000      123.000     9467.000      901.000      984.000     1091.000     1149.000     1301.000     1383.000     1633.000
     2039.000     3504.000    12687.000    12679.000     3576.000     1997.000     1668.000     1402.000     1280.000     1091.000
     1103.000      948.000      937.000    53353.000      959.000      946.000     1035.000     1163.000     1270.000     1425.000
     1704.000     2057.000     3506.000    12782.000    12915.000     3564.000     2009.000     1691.000     1407.000     1316.000
     1165.000     1077.000      954.000      978.000    53923.000      133.000      137.000      131.000      170.000      172.000
      242.000      245.000      311.000      750.000     2466.000     2537.000      773.000      285.000      264.000      226.000
      206.000      195.000      146.000      149.000      148.000     9686.000      111.000      100.000      123.000      150.000
      131.000      148.000      172.000      200.000      642.000     1848.000     1850.000      656.000      210.000      197.000
      141.000      125.000      121.000      112.000       98.000      116.000     7251.000       74.000       82.000       98.000
      107.000      107.000      110.000      131.000      174.000      590.000     1431.000     1495.000      656.000      184.000
      119.000      117.000      110.000      103.000       96.000       87.000       75.000     5946.000       65.000       58.000
       70.000       77.000       79.000      112.000      139.000      116.000      587.000     1203.000     1227.000      608.000
      132.000      124.000      100.000      102.000       95.000       71.000       65.000       56.000     5086.000       52.000
       68.000       73.000       71.000       72.000       84.000       91.000      116.000      598.000     1091.000     1105.000
      593.000      158.000      105.000       74.000       76.000       95.000       68.000       69.000       61.000     4720.000
       54.000       57.000       70.000       67.000       74.000       80.000      111.000      157.000      565.000      904.000
      923.000      524.000      150.000       83.000       80.000       67.000       72.000       56.000       63.000       56.000
     4213.000       43.000       43.000       67.000       57.000       76.000       74.000       93.000      167.000      512.000
      822.000      864.000      541.000      195.000       76.000       81.000       64.000       64.000       48.000       65.000
       34.000     3986.000       48.000       59.000       53.000       65.000       60.000       83.000       85.000      155.000
      520.000      826.000      779.000      518.000      174.000       82.000       63.000       51.000       65.000       57.000
       41.000       35.000     3819.000       42.000       39.000       59.000       42.000       55.000       62.000       59.000
      175.000      514.000      738.000      684.000      495.000      162.000       73.000       68.000       58.000       50.000
       37.000       41.000       42.000     3495.000     3104.000     3281.000     3589.000     3924.000     4245.000     4813.000
     5529.000     7276.000    17760.000    48266.000    48574.000    17741.000     7239.000     5553.000     4698.000     4350.000
     3923.000     3618.000     3261.000     3203.000   203947.000    59389.000    59798.000    15525.000    15567.000   354226.000
       55.000       50.000       41.000       54.000       60.000       70.000       71.000      150.000      499.000      680.000
      671.000      478.000      171.000       59.000       63.000       56.000       52.000       40.000       42.000       33.000
     3395.000       46.000       47.000       60.000       58.000       52.000       65.000       65.000      153.000      495.000
      785.000      768.000      472.000      133.000       77.000       67.000       61.000       51.000       54.000       49.000
       45.000     3603.000       50.000       59.000       58.000       66.000       84.000       68.000       92.000      162.000
      541.000      855.000      884.000      499.000      135.000       84.000       74.000       79.000       68.000       64.000
       61.000       51.000     4034.000       55.000       70.000       52.000       56.000       66.000       75.000       85.000
      136.000      536.000      970.000      995.000      510.000      152.000       89.000       83.000       74.000       64.000
       68.000       45.000       48.000     4229.000       63.000       63.000       64.000       80.000       92.000       97.000
      110.000      131.000      570.000     1113.000     1133.000      535.000      125.000      111.000       79.000       87.000
       85.000       73.000       65.000       77.000     4753.000       57.000       70.000       89.000       85.000       94.000
      115.000      111.000      149.000      572.000     1242.000     1257.000      585.000      164.000      126.000      110.000
       86.000      107.000       89.000       97.000       75.000     5280.000       79.000       82.000       93.000      114.000
      109.000      125.000      156.000      161.000      608.000     1541.000     1505.000      596.000      170.000      127.000
      125.000      118.000      104.000       92.000       85.000       93.000     6083.000      117.000      117.000      119.000
      134.000      147.000      171.000      177.000      258.000      680.000     1868.000     1865.000      656.000      225.000
      186.000      139.000      130.000      126.000      124.000      119.000       87.000     7445.000      145.000      142.000
      156.000      155.000      164.000      236.000      243.000      327.000      749.000     2461.000     2529.000      786.000
      296.000      257.000      219.000      182.000      147.000      172.000      128.000      138.000     9632.000      867.000
      952.000     1015.000     1116.000     1188.000     1346.000     1508.000     1929.000     3380.000    11627.000    11606.000
     3410.000     1936.000     1537.000     1327.000     1264.000     1073.000      994.000      942.000      898.000    49915.000
      846.000      944.000      959.000     1098.000     1207.000     1363.000     1632.000     1966.000     3384.000    11650.000
    11770.000     3425.000     1930.000     1580.000     1316.000     1214.000     1079.000     1016.000      932.000      841.000
    50152.000      131.000      133.000      158.000      176.000      187.000      212.000      249.000      332.000      738.000
     2458.000     2484.000      800.000      321.000      273.000      244.000      195.000      199.000      147.000      143.000
      155.000     9735.000      111.000      117.000      107.000      145.000      142.000      173.000      177.000      226.000
      629.000     1824.000     1907.000      621.000      202.000      182.000      172.000      134.000      160.000      117.000
      105.000      111.000     7362.000       78.000      105.000      106.000       98.000      104.000      113.000      139.000
      170.000      563.000     1458.000     1536.000      640.000      186.000      153.000      119.000      101.000      109.000
       76.000       98.000       89.000     6041.000       62.000       54.000       71.000       86.000      100.000      102.000
      116.000      143.000      542.000     1242.000     1226.000      578.000      135.000      122.000      102.000       99.000
      103.000       73.000       78.000       65.000     5099.000       60.000       50.000       74.000       61.000       73.000
       99.000      107.000      113.000      562.000     1079.000     1080.000      556.000      151.000      113.000       80.000
       84.000       87.000       67.000       54.000       59.000     4609.000       55.000       60.000       68.000       75.000
       61.000       72.000       90.000      126.000      542.000      918.000      949.000      546.000      143.000       97.000
       73.000       59.000       69.000       64.000       70.000       50.000     4187.000       44.000       52.000       56.000
       72.000       72.000       71.000       94.000      179.000      515.000      836.000      854.000      512.000      150.000
       88.000       85.000       62.000       59.000       56.000       61.000       43.000     3961.000       44.000       53.000
       53.000       66.000       61.000       76.000       93.000      137.000      509.000      760.000      767.000      508.000
      180.000       76.000       69.000       59.000       57.000       43.000       49.000       38.000     3698.000       56.000
       45.000       40.000       52.000       51.000       70.000       67.000      154.000      464.000      782.000      690.000
      491.000      171.000       71.000       69.000       58.000       58.000       49.000       40.000       39.000     3517.000
     3021.000     3265.000     3439.000     3847.000     4114.000     4719.000     5382.000     7102.000    17078.000    46149.000
    46476.000    17204.000     7076.000     5408.000     4615.000     4202.000     3857.000     3478.000     3263.000     3035.000
   196730.000    60691.000    61195.000    17776.000    17834.000   354226.000       45.000       39.000       53.000       52.000
       55.000       62.000       81.000      154.000      456.000      665.000      673.000      470.000      127.000       80.000
       66.000       53.000       45.000       56.000       43.000       35.000     3310.000       52.000       61.000       52.000
       58.000       70.000       56.000       73.000      148.000      496.000      838.000      776.000      441.000      131.000
       82.000       70.000       64.000       51.000       61.000       47.000       54.000     3681.000       51.000       52.000
       53.000       52.000       67.000       70.000       90.000      136.000      516.000      841.000      907.000      511.000
      138.000       64.000       78.000       71.000       73.000       57.000       54.000       45.000     3926.000       59.000
       53.000       60.000       71.000       88.000       65.000       91.000      137.000      517.000      977.000     1002.000
      490.000      131.000       97.000       85.000       64.000       68.000       64.000       50.000       57.000     4226.000
       65.000       72.000       67.000       87.000       86.000       99.000      100.000      147.000      551.000     1087.000
     1091.000      523.000      136.000       99.000       98.000       85.000       77.000       82.000       77.000       82.000
     4711.000       50.000       78.000       82.000       79.000      100.000      110.000      106.000      164.000      517.000
     1278.000     1269.000      563.000      162.000      137.000      105.000      106.000       96.000       90.000       82.000
       69.000     5243.000       90.000       78.000      104.000      107.000      109.000      143.000      149.000      174.000
      597.000     1489.000     1544.000      610.000      169.000      142.000      124.000      111.000       99.000       92.000
       89.000       81.000     6101.000      118.000      118.000      119.000      135.000      144.000      167.000      193.000
      269.000      639.000     1905.000     1849.000      615.000      220.000      193.000      150.000      123.000      116.000
      119.000      129.000       97.000     7418.000      136.000      142.000      142.000      180.000      182.000      229.000
      245.000      334.000      795.000     2448.000     2548.000      767.000      336.000      265.000      214.000      196.000
      173.000      185.000      126.000      135.000     9778.000      829.000      892.000      946.000     1043.000     1139.000
     1241.000     1476.000     1867.000     3236.000    10625.000    10593.000     3305.000     1871.000     1435.000     1263.000
     1154.000     1018.000      964.000      908.000      816.000    46621.000      774.000      860.000      940.000     1026.000
     1167.000     1253.000     1566.000     1831.000     3286.000    10585.000    10634.000     3330.000     1861.000     1482.000
     1261.000     1201.000     1024.000      914.000      902.000      808.000    46705.000      142.000      158.000      176.000
      197.000      203.000      205.000      251.000      351.000      756.000     2473.000     2480.000      807.000      326.000
      282.000      248.000      202.000      205.000      165.000      137.000      150.000     9914.000      116.000      104.000
      112.000      111.000      162.000      179.000      176.000      228.000      620.000     1808.000     1939.000      625.000
      237.000      181.000      163.000      149.000      152.000      125.000      116.000      100.000     7403.000       81.000
      106.000      130.000       95.000      112.000      124.000      144.000      174.000      554.000     1491.000     1519.000
      570.000      187.000      155.000      132.000       94.000      118.000       79.000       86.000       85.000     6036.000
       62.000       70.000       84.000       90.000       96.000       93.000      123.000      163.000      541.000     1225.000
     1251.000      599.000      163.000      110.000      103.000       84.000      106.000       76.000       84.000       68.000
     5191.000       45.000       52.000       68.000       62.000       73.000      108.000      102.000      110.000      509.000
     1028.000     1075.000      521.000      126.000      104.000       87.000       86.000       74.000       91.000       51.000
       55.000     4427.000       60.000       60.000       65.000       61.000       59.000       72.000       80.000      120.000
      537.000      952.000      977.000      551.000      149.000      102.000       78.000       63.000       70.000       72.000
       54.000       60.000     4242.000       54.000       61.000       55.000       70.000       60.000       82.000       89.000
      161.000      498.000      833.000      799.000      479.000      138.000       85.000       78.000       63.000       45.000
       62.000       57.000       46.000     3815.000       35.000       48.000       50.000       58.000       67.000       71.000
       88.000      161.000      479.000      747.000      785.000      475.000      173.000       71.000       69.000       61.000
       62.000       55.000       49.000       51.000     3655.000       48.000       45.000       47.000       57.000       59.000
       67.000       78.000      148.000      456.000      718.000      711.000      481.000      173.000       65.000       61.000
       51.000       55.000       52.000       35.000       44.000     3451.000     2912.000     3149.000     3405.000     3691.000
     4098.000     4496.000     5301.000     6977.000    16556.000    44013.000    44422.000    16733.000     6954.000     5231.000
     4533.000     4081.000     3727.000     3461.000     3176.000     2938.000   189854.000    62023.000    62480.000    19861.000
    20008.000   354226.000       44.000       53.000       49.000       42.000       63.000       54.000       74.000      138.000
      451.000      736.000      716.000      433.000      117.000       72.000       58.000       66.000       45.000       55.000
       36.000       53.000     3355.000       44.000       53.000       55.000       68.000       60.000       71.000       84.000
      147.000      475.000      795.000      817.000      456.000      126.000       70.000       63.000       67.000       65.000
       63.000       54.000       50.000     3683.000       59.000       57.000       44.000       57.000       62.000       55.000
       70.000      131.000      498.000      865.000      883.000      469.000      141.000       83.000       77.000       66.000
       63.000       55.000       51.000       42.000     3828.000       57.000       46.000       71.000       74.000       80.000
       83.000       99.000      131.000      484.000      977.000     1007.000      474.000      124.000       95.000       80.000
       65.000       80.000       72.000       54.000       64.000     4217.000       61.000       73.000       64.000       82.000
       89.000       91.000      104.000      150.000      527.000     1053.000     1077.000      537.000      153.000      107.000
      107.000       86.000       75.000       86.000       75.000       71.000     4668.000       63.000       73.000       87.000
